airport_id,name,country,latitude,longitude
OMAM,Al Dhafra Air Base,AE,24.248199462900004,54.547698974599996
OMBY,Sir Bani Yas Airport,AE,24.283611,52.580278
OMDB,Dubai International Airport,AE,25.24979,55.370992
OMDM,Al Minhad Air Base,AE,25.0268001556,55.3661994934
OMDW,Al Maktoum International Airport,AE,24.896171,55.16235
OMFJ,Fujairah International Airport,AE,25.108411,56.328061
OMRK,Ras Al Khaimah International Airport,AE,25.613501,55.938801
OMSJ,Sharjah International Airport,AE,25.3286,55.5172
OOKB,Khasab Airport,OM,26.171,56.240601
OOMA,RAFO Masirah,OM,20.6754,58.890499
OOMS,Muscat International Airport,OM,23.600218,58.285268
OOSA,Salalah International Airport,OM,17.0387,54.091301
OOSH,Suhar International Airport,OM,24.38604,56.62541
OOTH,Thumrait Air Base,OM,17.666,54.024601
OP12,Shamsi Airfield,PK,27.8465,65.160004
OPBW,Bahawalpur Airport,PK,29.348100662231445,71.71800231933594
OPCH,Chitral Airport,PK,35.886213,71.799922
OPDG,Dera Ghazi Khan Airport,PK,29.961000442504883,70.48590087890625
OPDI,Dera Ismael Khan Airport [IN-ACTIVE],PK,31.909401,70.896599
OPFA,Faisalabad International Airport,PK,31.364923,72.995319
OPGW,New Gwadar International Airport,PK,25.296733,62.498822
OPGT,Gilgit Airport,PK,35.918800354003906,74.33360290527344
OPIS,Islamabad International Airport,PK,33.549,72.82566
OPJA,Shahbaz Air Base,PK,28.28420066833496,68.44969940185547
OPKC,Jinnah International Airport,PK,24.9065,67.160797
OPLA,Allama Iqbal International Airport,PK,31.521601,74.403603
OPMA,Mangla Airport,PK,33.05009841918945,73.63839721679688
OPMI,Mianwali Air Base,PK,32.5630989074707,71.5707015991211
OPMJ,Moenjodaro Airport,PK,27.335199,68.143097
OPMR,Masroor Air Base,PK,24.893600463867188,66.93879699707031
OPMS,Minhas Air Base,PK,33.8690986633,72.4009017944
OPMT,Multan International Airport,PK,30.203199,71.419098
OPNH,Shaheed Benazirabad Airport,PK,26.2194,68.390099
OPPG,Panjgur Airport,PK,26.9545,64.1325
OPPI,Pasni Airport,PK,25.290501,63.3451
OPPS,Bacha Khan International Airport,PK,33.9939,71.514603
OPQT,Quetta International Airport,PK,30.2514,66.937798
OPRK,Shaikh Zaid Airport,PK,28.383899688720703,70.27960205078125
OPRN,PAF Base Nur Khan (Benazir Bhutto International Airport),PK,33.616699,73.099197
OPRQ,Rafiqui Air Base,PK,30.758100509643555,72.28250122070312
OPRS,Risalpur Air Base,PK,34.08110046386719,71.97260284423828
OPRT,Rawalakot Airport,PK,33.849701,73.798103
OPSD,Skardu International Airport,PK,35.33866,75.538648
OPSF,Faisal Air Base,PK,24.87420082092285,67.11849975585938
OPSK,Begum Nusrat Bhutto International Airport Sukkur,PK,27.722,68.791702
OPSN,Sehwan Sharif Airport,PK,26.473101,67.717201
OPSR,Mushaf Air Base,PK,32.04859924316406,72.66500091552734
OPSS,Saidu Sharif Airport,PK,34.813599,72.352798
OPST,Sialkot International Airport,PK,32.535941,74.364623
OPSU,Sui Airport,PK,28.645099639892578,69.1769027709961
OPTU,Turbat International Airport,PK,25.984767,63.028856
OPZB,Zhob Airport,PK,31.358400344848633,69.4636001586914
ORAA,Al Asad Air Base,IQ,33.7855987549,42.4412002563
ORAT,Al Taqaddum Air Base,IQ,33.33810043335,43.597099304199
ORBD,Balad Southeast Airport / Joint Base Balad,IQ,33.940201,44.361599
ORBI,Baghdad International Airport / New Al Muthana Air Base,IQ,33.262501,44.2346
ORBM,Mosul International Airport,IQ,36.305801,43.1474
ORER,Erbil International Airport,IQ,36.236047,43.946615
ORKK,Kirkuk International Airport,IQ,35.469501,44.3489
ORMM,Basra International Airport,IQ,30.549101,47.662102
ORNI,Al Najaf International Airport,IQ,31.991116,44.405019
ORQW,Qayyarah West Airport,IQ,35.7672,43.125099
ORSH,Al Sahra Army Air Field,IQ,34.673199,43.542999
ORSJ,Jalal Talabani International Airport,IQ,35.560487,45.315137
ORTF,Tall Afar Army Air Field,IQ,36.2831,42.403
ORTI,Al Taji Army Air Field,IQ,33.523899,44.256699
ORTL,Ali Air Base,IQ,30.935801,46.090099
ORUB,Ubaydah Bin Al Jarrah Airport,IQ,32.481998,45.757099
OS57,Abu ad Duhur Air Base,SY,35.732200622558594,37.10419845581055
OS64,An Nasiriyah Air Base,SY,33.91899871826172,36.866600036621094
OS69,Khalkhalah Air Base,SY,33.077301025390625,36.55820846557617
OS70,Al Qusayr Air Base,SY,34.56909942626953,36.57279968261719
OSAP,Aleppo International Airport,SY,36.181262,37.226869
OSDI,Damascus International Airport,SY,33.4114990234375,36.51559829711914
OSDZ,Deir ez-Zor Airport,SY,35.2854,40.175999
OSKL,Qamishli International Airport,SY,37.020599,41.191399
OSLK,Latakia International Airport,SY,35.4011,35.9487
OSPR,Palmyra Airport,SY,34.5574,38.316898
OTBD,Doha International Airport,QA,25.259431,51.565528
OTBH,Al Udeid Air Base,QA,25.1173000336,51.3149986267
OTHH,Hamad International Airport,QA,25.273056,51.608056
OY74,Al Anad Air Base,YE,13.1747,44.765099
OYAA,Aden International Airport,YE,12.829564,45.029976
OYAT,Ataq Airport,YE,14.5513,46.826199
OYGD,Al Ghaydah International Airport,YE,16.193341,52.174186
OYHD,Hodeida International Airport,YE,14.752039,42.975969
OYRN,Riyan International Airport,YE,14.662241,49.375289
OYSN,Sanaa International Airport,YE,15.4763,44.2197
OYSQ,Socotra Airport,YE,12.632093,53.906173
OYSY,Seiyun Hadhramaut International Airport,YE,15.965887,48.788146
OYTZ,Taiz International Airport,YE,13.686,44.139099
PAAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",US,61.594898,-149.08901
PABA,Barter Island Long Range Radar Station Airport,US,70.134003,-143.582001
PABE,Bethel Airport,US,60.77980042,-161.8379974
PABI,Allen Army Airfield,US,63.994499,-145.722
PABR,Wiley Post Will Rogers Memorial Airport,US,71.285402,-156.766008
PABV,Birchwood Airport,US,61.4165,-149.507004
PACD,Cold Bay Airport,US,55.207871,-162.725029
PACL,Clear Airport,US,64.299738,-149.117432
PACV,Merle K (Mudhole) Smith Airport,US,60.491798,-145.477997
PACZ,Cape Romanzof LRRS Airport,US,61.78030014,-166.0390015
PADE,Deering Airport,US,66.068901,-162.766914
PADK,Adak Airport,US,51.883564,-176.642783
PADL,Dillingham Airport,US,59.04470062,-158.5050049
PADQ,Kodiak Airport,US,57.75,-152.4940033
PADU,Tom Madsen (Dutch Harbor) Airport,US,53.89881,-166.544996
PAED,Elmendorf Air Force Base,US,61.251709,-149.807097
PAEH,Cape Newenham LRRS Airport,US,58.646400451699996,-162.06300354
PAEI,Eielson Air Force Base,US,64.66570282,-147.102005
PAEM,Emmonak Airport,US,62.78609848,-164.4909973
PAEN,Kenai Municipal Airport,US,60.570946,-151.245174
PAFA,Fairbanks International Airport,US,64.815102,-147.856003
PAFB,Ladd Army Airfield,US,64.837502,-147.613998
PAFE,Kake Airport,US,56.961312,-133.910202
PAFM,Ambler Airport,US,67.105529,-157.855339
PAGA,Edward G. Pitka Sr Airport,US,64.736198,-156.936997
PAGK,Gulkana Airport,US,62.155859,-145.454662
PAGM,Gambell Airport,US,63.767694,-171.733303
PAGS,Gustavus Airport,US,58.4253006,-135.7070007
PAHC,Holy Cross Airport,US,62.18830108642578,-159.77499389648438
PAHL,Huslia Airport,US,65.697899,-156.350998
PAHN,Haines Airport,US,59.243921,-135.523925
PAHO,Homer Airport,US,59.644456,-151.479235
PAII,Egegik Airport,US,58.184386,-157.374873
PAIK,Bob Baker Memorial Airport,US,66.976128,-160.439014
PAIL,Iliamna Airport,US,59.754398,-154.910996
PAIM,Indian Mountain LRRS Airport,US,65.992798,-153.703995
PAJN,Juneau International Airport,US,58.354935,-134.574416
PAKN,King Salmon Airport,US,58.677845,-156.651965
PAKP,Anaktuvuk Pass Airport,US,68.133598,-151.742996
PAKT,Ketchikan International Airport,US,55.35559845,-131.7140045
PAKW,Klawock Airport,US,55.579201,-133.076004
PALU,Cape Lisburne LRRS Airport,US,68.875099,-166.110001
PAMC,McGrath Airport,US,62.95289993,-155.6060028
PAMR,Merrill Field,US,61.212792,-149.843988
PAMY,Mekoryuk Airport,US,60.372338,-166.269751
PANC,Ted Stevens Anchorage International Airport,US,61.179004,-149.992561
PANI,Aniak Airport,US,61.581600189208984,-159.54299926757812
PANN,Nenana Municipal Airport,US,64.548772,-149.074516
PANT,Annette Island Airport,US,55.037663,-131.572609
PANV,Anvik Airport,US,62.646702,-160.190994
PAOM,Nome Airport,US,64.51219940185547,-165.44500732421875
PAOR,Northway Airport,US,62.9613,-141.929001
PAOT,Ralph Wien Memorial Airport,US,66.88469696,-162.598999
PAPB,St George Airport,US,56.577345,-169.663823
PAPC,Port Clarence Coast Guard Station,US,65.2537002563,-166.85899353
PAPG,Petersburg James A Johnson Airport,US,56.80170059,-132.9450073
PAPH,Port Heiden Airport,US,56.957893,-158.630219
PAPM,Platinum Airport,US,59.017675,-161.827927
PAQT,Nuiqsut Airport,US,70.209999,-151.005998
PARC,Arctic Village Airport,US,68.1147,-145.578995
PARY,Ruby Airport,US,64.727203,-155.470001
PASA,Savoonga Airport,US,63.686401,-170.492996
PASC,Deadhorse Airport,US,70.19470215,-148.4649963
PASD,Sand Point Airport,US,55.313908,-160.522099
PASI,Sitka Rocky Gutierrez Airport,US,57.04710006713867,-135.36199951171875
PASN,St Paul Island Airport,US,57.166311,-170.222555
PASV,Sparrevohn LRRS Airport,US,61.09740067,-155.5740051
PASX,Soldotna Airport,US,60.474935,-151.038471
PASY,Eareckson Air Station,US,52.71229935,174.1139984
PATK,Talkeetna Airport,US,62.320499420166,-150.09399414062
PATL,Tatalina LRRS Airport,US,62.894401550299996,-155.977005005
PATQ,Atqasuk Edward Burnell Sr Memorial Airport,US,70.46704,-157.436013
PAUN,Unalakleet Airport,US,63.888401,-160.798996
PAVD,Valdez Pioneer Field,US,61.132712,-146.246567
PAWD,Seward Airport,US,60.130478,-149.418612
PAWG,Wrangell Airport,US,56.48429871,-132.3699951
PAWI,Wainwright Airport,US,70.638,-159.994995
PAWS,Wasilla Airport,US,61.571701,-149.539993
PAYA,Yakutat Airport,US,59.508717,-139.660435
PCIS,Canton Island Airport,KI,-2.7681200504300003,-171.710006714
PFYU,Fort Yukon Airport,US,66.571651,-145.249987
PGRO,Rota International Airport,MP,14.173267,145.241103
PGSN,Saipan International Airport,MP,15.119384,145.728848
PGUA,Andersen Air Force Base,GU,13.584,144.929998
PGUM,Antonio B. Won Pat International Airport,GU,13.485,144.797282
PGWT,Francisco Manglona Borja / Tinian International Airport,MP,14.999207,145.619355
PH-0462,Central Mindanao Airport,PH,6.91229,124.92446
PHBK,Barking Sands Airport,US,22.0228,-159.785004
PHHN,Hana Airport,US,20.795601,-156.014008
PHIK,Hickam Air Force Base,US,21.335278,-157.948333
PHJH,Kapalua Airport,US,20.9629,-156.673004
PHJR,Kalaeloa Airport,US,21.3074,-158.070009
PHKO,Ellison Onizuka Kona International Airport at Keāhole,US,19.738783,-156.045603
PHLI,Lihue Airport,US,21.974393,-159.337146
PHMK,Molokai Airport,US,21.152901,-157.095993
PHMU,Waimea Kohala Airport,US,20.001301,-155.667999
PHNG,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,US,21.4505,-157.768005
PHNL,Daniel K. Inouye International Airport,US,21.318387,-157.92567
PHNY,Lanai Airport,US,20.785675,-156.951324
PHOG,Kahului International Airport,US,20.896263,-156.431837
PHTO,Hilo International Airport,US,19.72135,-155.045428
PK-0092,Mai Bakhtawar International Airport,PK,24.846862,70.096109
PKMJ,Marshall Islands International Airport,MH,7.06511,171.271656
PKWA,Bucholz Army Air Field,MH,8.720120429992676,167.73199462890625
PLCH,Cassidy International Airport,KI,1.986278,-157.350011
PMDY,Henderson Field,UM,28.2017,-177.380997
PPIZ,Point Lay LRRS Airport,US,69.732903,-163.005005
PTKK,Chuuk International Airport,FM,7.46187,151.843002
PTPN,Pohnpei International Airport,FM,6.985082,158.20992
PTRO,Roman Tmetuchl International Airport,PW,7.366965,134.544085
PTSA,Kosrae International Airport,FM,5.35698,162.957993
PTYA,Yap International Airport,FM,9.49891,138.082993
PWAK,Wake Island Airfield,UM,19.282437,166.636637
SGOV,Aeropuerto Nacional de Coronel Oviedo,PY,-25.517347,-56.406555
PY-0043,"Base de la Fuerza Aérea Paraguaya ""Mayor Infante Rivarola""",PY,-21.680442,-62.3964
RCAY,Gangshan Air Force Base,TW,22.782499,120.263
RCBS,Kinmen Airport,TW,24.4279,118.359001
RCDC,Pingtung Air Force Base,TW,22.672579,120.461712
RCFG,Matsu Nangan Airport,TW,26.159656,119.958376
RCFN,Taitung Airport,TW,22.754856,121.101794
RCKH,Kaohsiung International Airport,TW,22.577101,120.349998
RCKU,Chiayi Airport,TW,23.462577,120.390544
RCKW,Hengchun Airport,TW,22.0411,120.730003
RCLY,Lanyu Airport,TW,22.027000427246094,121.53500366210938
RCMQ,Taichung International Airport / Ching Chuang Kang Air Base,TW,24.2647,120.621002
RCMT,Matsu Beigan Airport,TW,26.22414,120.002679
RCNN,Tainan International Airport / Tainan Air Base,TW,22.950399,120.206001
RCPO,Hsinchu Air Base,TW,24.8180007935,120.939002991
RCQC,Penghu Magong Airport,TW,23.568701,119.627998
RCQS,Chihhang Air Base,TW,22.7931,121.181999
RCSQ,Pingtung Air Force Base North,TW,22.700199,120.482002
RCSS,Taipei Songshan International Airport,TW,25.067244,121.552822
RCTP,Taiwan Taoyuan International Airport,TW,25.0777,121.233002
RCYU,Hualien Chiashan Airport,TW,24.023163,121.617991
RJAA,Narita International Airport,JP,35.76858,140.388714
RJAF,Shinshu-Matsumoto Airport,JP,36.166801,137.923004
RJAH,Ibaraki Airport,JP,36.181456,140.414434
RJAW,Ioto (Iwo Jima) Airbase,JP,24.784153,141.32261
RJBB,Kansai International Airport,JP,34.427299,135.244003
RJBD,Nanki Shirahama Airport,JP,33.6622009277,135.363998413
RJBE,Kobe Airport,JP,34.632801,135.223999
RJBT,Konotori Tajima Airport,JP,35.512798,134.787003
RJCB,Tokachi-Obihiro Airport,JP,42.7332992554,143.216995239
RJCC,New Chitose Airport,JP,42.774753,141.690414
RJCH,Hakodate Airport,JP,41.77,140.822006
RJCJ,JASDF Chitose Air Base,JP,42.794498,141.666
RJCK,Kushiro Airport,JP,43.041,144.192993
RJCM,Memanbetsu Airport,JP,43.8805999756,144.164001465
RJCN,Nakashibetsu Airport,JP,43.5774993896,144.960006714
RJCO,Sapporo Okadama Airport,JP,43.117447,141.38134
RJCS,JASDF Kenebetsu Airfield,JP,43.425154,144.741354
RJCT,Tokachi Airport,JP,42.890499,143.158005
RJCW,Wakkanai Airport,JP,45.4042015076,141.800994873
RJDA,Amakusa Airport,JP,32.482498,130.158997
RJDB,Iki Airport,JP,33.7490005493,129.785003662
RJDC,Yamaguchi Ube Airport,JP,33.93,131.279007
RJDT,Tsushima Airport,JP,34.2849006653,129.330993652
RJEB,Monbetsu Airport,JP,44.303901672399995,143.404006958
RJEC,Asahikawa Airport,JP,43.670799,142.447006
RJEO,Okushiri Airport,JP,42.0717010498,139.432998657
RJER,Rishiri Airport,JP,45.2420005798,141.186004639
RJFA,JASDF Ashiya Air Base,JP,33.883099,130.653
RJFC,Yakushima Airport,JP,30.385599,130.658997
RJFE,Fukue Airport,JP,32.666302,128.832993
RJFF,Fukuoka Airport,JP,33.585899353027344,130.4510040283203
RJFG,New Tanegashima Airport,JP,30.605100631699997,130.990997314
RJFK,Kagoshima Airport,JP,31.8034,130.718994
RJFM,Miyazaki Airport,JP,31.877199,131.449005
RJFO,Oita Airport,JP,33.479400634799994,131.736999512
RJFR,Kitakyushu Airport,JP,33.845901,131.035004
RJFS,Kyushu Saga International Airport,JP,33.1497,130.302002
RJFT,Kumamoto Airport,JP,32.837299,130.854996
RJFU,Nagasaki Airport,JP,32.916901,129.914001
RJFY,JMSDF Kanoya Air Base,JP,31.36672,130.838805
RJFZ,JASDF Tsuiki Air Base,JP,33.685001,131.039993
RJGG,Chubu Centrair International Airport,JP,34.858398,136.804993
RJKA,Amami Airport,JP,28.430599212646484,129.71299743652344
RJKB,Okinoerabu Airport,JP,27.431604,128.705564
RJKI,Kikai Airport,JP,28.321300506599997,129.927993774
RJKN,Tokunoshima Airport,JP,27.836382,128.881356
RJNA,Nagoya Airport / JASDF Komaki Air Base,JP,35.255759,136.924095
RJNF,Fukui Airport,JP,36.142799,136.223999
RJNG,Gifu Airport,JP,35.3941,136.869995
RJNH,JASDF Hamamatsu Air Base,JP,34.750198,137.703003
RJNK,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895
RJNO,Oki Global Geopark Airport,JP,36.178388,133.323566
RJNS,Mount Fuji Shizuoka Airport,JP,34.795022,138.190976
RJNT,Toyama Kitokito Airport,JP,36.648416,137.187359
RJNW,Noto Satoyama Airport,JP,37.293098,136.962006
RJNY,JASDF Shizuhama Air Base,JP,34.812801,138.298004
RJOA,Hiroshima Airport,JP,34.4361,132.919006
RJOB,Okayama Momotaro Airport,JP,34.756901,133.854996
RJOC,Izumo Enmusubi Airport,JP,35.413601,132.889999
RJOF,JASDF Hofu Airfield,JP,34.034746,131.548716
RJOH,Yonago Kitaro Airport / JASDF Miho Air Base,JP,35.492199,133.235992
RJOI,Iwakuni Kintaikyo Airport,JP,34.146333,132.247238
RJOK,Kochi Ryoma Airport,JP,33.545217,133.670166
RJOM,Matsuyama Airport,JP,33.826893,132.700114
RJOO,Osaka Itami International Airport,JP,34.780853,135.440829
RJOR,Tottori Sand Dunes Conan Airport,JP,35.530058,134.165023
RJOS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,JP,34.132559,134.607816
RJOT,Takamatsu Airport,JP,34.214963,134.015454
RJOW,Iwami Airport,JP,34.676399231,131.789993286
RJOY,Yao Airport,JP,34.59629821777344,135.60299682617188
RJSA,Aomori Airport,JP,40.733777,140.689477
RJSC,Yamagata Airport,JP,38.4119,140.371002
RJSD,Sado Airport,JP,38.0601997375,138.414001465
RJSF,Fukushima Airport,JP,37.22740173339844,140.43099975585938
RJSH,JMSDF Hachinohe Air Base / Hachinohe Airport,JP,40.551181,141.465428
RJSI,Iwate Hanamaki Airport,JP,39.4286,141.134995
RJSK,Akita Airport,JP,39.615601,140.218994
RJSM,Misawa Airport / Misawa Air Base,JP,40.703201,141.367996
RJSN,Niigata Airport,JP,37.954166,139.112189
RJSR,Odate Noshiro Airport,JP,40.191898,140.371002
RJSS,Sendai Airport,JP,38.139702,140.917007
RJST,JASDF Matsushima Air Base,JP,38.4049,141.220001
RJSY,Shonai Airport,JP,38.812199,139.787003
RJTA,JMSDF Atsugi Air Base / Naval Air Facility Atsugi,JP,35.454601,139.449997
RJTE,JMSDF Tateyama Air Base,JP,34.987099,139.828995
RJTF,Chofu Airport,JP,35.6717,139.528
RJTH,Hachijojima Airport,JP,33.114843,139.785645
RJTJ,Iruma Air Base,JP,35.8419,139.410995
RJTK,JGSDF Kisarazu Airfield,JP,35.3983,139.910004
RJTL,JMSDF Shimofusa Air Base,JP,35.798901,140.011002
RJTO,Oshima Airport,JP,34.782001495399996,139.36000061
RJTQ,Miyakejima Airport,JP,34.073600769,139.559997559
RJTT,Tokyo Haneda International Airport,JP,35.549678,139.786958
RJTU,Utsunomiya Air Field,JP,36.5145,139.87101
RJTY,Yokota Air Base,JP,35.748501,139.348007
RKJB,Muan International Airport,KR,34.991406,126.382814
RKJJ,Gwangju Airport,KR,35.123173,126.805444
RKJK,Gunsan Airport / Gunsan Air Base,KR,35.903801,126.615997
RKJY,Yeosu Airport,KR,34.84230041503906,127.61699676513672
RKNN,Gangneung Airport (K-18),KR,37.753601,128.943915
RKNW,Wonju Airport / Hoengseong Air Base (K-38/K-46),KR,37.437113,127.960051
RKNY,Yangyang International Airport,KR,38.060481,128.669822
RKPC,Jeju International Airport,KR,33.512058,126.492548
RKPD,Jeongseok Airport,KR,33.3996009827,126.711997986
RKPK,Gimhae International Airport,KR,35.179501,128.938004
RKPS,Sacheon Airport / Sacheon Air Base,KR,35.088591,128.071747
RKPU,Ulsan Airport,KR,35.59349823,129.352005005
RKSG,Camp Humphreys (A-511) Desiderio Army Airfield,KR,36.962363,127.031126
RKSI,Incheon International Airport,KR,37.469101,126.450996
RKSM,Seoul Air Base (K-16),KR,37.444744,127.112718
RKSO,Osan Air Base,KR,37.091457,127.029448
RKSS,Seoul Gimpo International Airport,KR,37.5583,126.791
RKSW,Suwon Airport,KR,37.239399,127.007004
